Book-Title,Author,User Rating,Reviews,Price,Year,Genre,User-ID,ISBN,Book-Rating,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L,Location,Age,Page Count
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2019,Juvenile Fiction,55492,0679905278,10,Seuss,1990,Random House Books for Young Readers,http://images.amazon.com/images/P/0679905278.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679905278.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679905278.01.LZZZZZZZ.jpg,"antioch, illinois, usa",43.0,48
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2019,N/A,12538,0679805273,0,Dr. Seuss,1990,Random House Books for Young Readers,http://images.amazon.com/images/P/0679805273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.LZZZZZZZ.jpg,"byron, minnesota, usa",18.0,N/A
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2019,Juvenile Fiction,203075,0679805273,8,Dr. Seuss,1990,Random House Books for Young Readers,http://images.amazon.com/images/P/0679805273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.LZZZZZZZ.jpg,"huntington beach, california, usa",23.0,57
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2019,Juvenile Fiction,262118,0679805273,10,Dr. Seuss,1990,Random House Books for Young Readers,http://images.amazon.com/images/P/0679805273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.LZZZZZZZ.jpg,"maryville, tennessee, usa",25.0,57
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2019,Juvenile Fiction,220278,0679805273,0,Dr. Seuss,1990,Random House Books for Young Readers,http://images.amazon.com/images/P/0679805273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.LZZZZZZZ.jpg,"hammond, indiana, usa",32.0,57
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2019,N/A,168464,0679905278,10,Seuss,1990,Random House Books for Young Readers,http://images.amazon.com/images/P/0679905278.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679905278.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679905278.01.LZZZZZZZ.jpg,"antioch, illinois, usa",11.0,N/A
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2019,N/A,104657,0679805273,9,Dr. Seuss,1990,Random House Books for Young Readers,http://images.amazon.com/images/P/0679805273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.LZZZZZZZ.jpg,"cave creek, arizona, usa",25.0,N/A
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2019,N/A,150663,0679805273,10,Dr. Seuss,1990,Random House Books for Young Readers,http://images.amazon.com/images/P/0679805273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.LZZZZZZZ.jpg,"nightsky, oregon, usa",24.0,N/A
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2019,N/A,236269,0679805273,8,Dr. Seuss,1990,Random House Books for Young Readers,http://images.amazon.com/images/P/0679805273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.LZZZZZZZ.jpg,"whiteman afb, missouri, usa",21.0,N/A
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2019,N/A,130837,0679805273,10,Dr. Seuss,1990,Random House Books for Young Readers,http://images.amazon.com/images/P/0679805273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.LZZZZZZZ.jpg,"toronto, ontario, canada",32.0,N/A
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2019,N/A,146932,0679805273,0,Dr. Seuss,1990,Random House Books for Young Readers,http://images.amazon.com/images/P/0679805273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.LZZZZZZZ.jpg,"miami, florida, usa",30.0,N/A
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2019,Juvenile Fiction,238961,0679805273,0,Dr. Seuss,1990,Random House Books for Young Readers,http://images.amazon.com/images/P/0679805273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.LZZZZZZZ.jpg,"antioch, illinois, usa",18.0,57
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2019,N/A,76253,0679805273,0,Dr. Seuss,1990,Random House Books for Young Readers,http://images.amazon.com/images/P/0679805273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.LZZZZZZZ.jpg,"topeka, kansas, usa",28.0,N/A
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2019,Juvenile Fiction,138852,0679805273,8,Dr. Seuss,1990,Random House Books for Young Readers,http://images.amazon.com/images/P/0679805273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.LZZZZZZZ.jpg,"spanaway, washington, usa",40.0,57
"Oh, the Places You'll Go!",Dr. Seuss,4.9,21834,8,2019,N/A,254308,0679805273,0,Dr. Seuss,1990,Random House Books for Young Readers,http://images.amazon.com/images/P/0679805273.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0679805273.01.LZZZZZZZ.jpg,"kirkwood, missouri, usa",52.0,N/A
Orphan Train,Christina Baker Kline,4.6,21930,11,2014,N/A,235842,0449240576,0,James Magnuson,1980,Fawcett Books,http://images.amazon.com/images/P/0449240576.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449240576.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449240576.01.LZZZZZZZ.jpg,"griswold, iowa, usa",41.0,292
Orphan Train,Christina Baker Kline,4.6,21930,11,2014,N/A,115120,0449240576,0,James Magnuson,1980,Fawcett Books,http://images.amazon.com/images/P/0449240576.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449240576.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449240576.01.LZZZZZZZ.jpg,"sherman oaks, california, usa",29.0,N/A
Orphan Train,Christina Baker Kline,4.6,21930,11,2014,N/A,56447,0449240576,0,James Magnuson,1980,Fawcett Books,http://images.amazon.com/images/P/0449240576.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449240576.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449240576.01.LZZZZZZZ.jpg,"sturgis, michigan, usa",22.0,N/A
Orphan Train,Christina Baker Kline,4.6,21930,11,2014,N/A,244804,0449240576,0,James Magnuson,1980,Fawcett Books,http://images.amazon.com/images/P/0449240576.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0449240576.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0449240576.01.LZZZZZZZ.jpg,"palmyra, nebraska, usa",17.0,292
The Alchemist,Paulo Coelho,4.7,35799,39,2014,N/A,98391,0345441141,9,DONNA BOYD,2002,Ballantine Books,http://images.amazon.com/images/P/0345441141.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345441141.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345441141.01.LZZZZZZZ.jpg,"morrow, georgia, usa",52.0,N/A
The Alchemist,Paulo Coelho,4.7,35799,39,2014,N/A,204864,034546236X,0,Donna Boyd,2003,Ballantine Books,http://images.amazon.com/images/P/034546236X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/034546236X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/034546236X.01.LZZZZZZZ.jpg,"simi valley, california, usa",47.0,N/A
The Alchemist,Paulo Coelho,4.7,35799,39,2014,N/A,153662,0380000784,0,Leslie H. Whitten,1976,Avon Books,http://images.amazon.com/images/P/0380000784.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0380000784.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0380000784.01.LZZZZZZZ.jpg,"ft. stewart, georgia, usa",44.0,N/A
The Alchemist,Paulo Coelho,4.7,35799,39,2014,Fiction,263877,0553255983,0,Ken Goddard,1986,Bantam Books,http://images.amazon.com/images/P/0553255983.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553255983.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553255983.01.LZZZZZZZ.jpg,"victoria, british columbia, canada",44.0,452
The Alchemist,Paulo Coelho,4.7,35799,39,2014,Alchemy,111847,0345441141,0,DONNA BOYD,2002,Ballantine Books,http://images.amazon.com/images/P/0345441141.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345441141.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345441141.01.LZZZZZZZ.jpg,"sabine pass, texas, usa",38.0,246
The Alchemist,Paulo Coelho,4.7,35799,39,2014,Alchemy,138441,0345441141,0,DONNA BOYD,2002,Ballantine Books,http://images.amazon.com/images/P/0345441141.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345441141.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345441141.01.LZZZZZZZ.jpg,"merrimack, new hampshire, usa",34.0,246
The Alchemist,Paulo Coelho,4.7,35799,39,2014,N/A,100822,0553255983,0,Ken Goddard,1986,Bantam Books,http://images.amazon.com/images/P/0553255983.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0553255983.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0553255983.01.LZZZZZZZ.jpg,"tenafly, new jersey, usa",54.0,N/A
The Alchemist,Paulo Coelho,4.7,35799,39,2014,N/A,121986,0345441141,0,DONNA BOYD,2002,Ballantine Books,http://images.amazon.com/images/P/0345441141.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0345441141.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0345441141.01.LZZZZZZZ.jpg,"atlanta, georgia, usa",54.0,N/A
The Amateur,Edward Klein,4.6,2580,9,2012,Cryptographers,28204,0440101190,0,Robert Littell,1982,Dell Publishing Company,http://images.amazon.com/images/P/0440101190.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0440101190.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0440101190.01.LZZZZZZZ.jpg,"south ohio, nova scotia, canada",61.0,308
The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,4.6,3207,6,2009,N/A,125519,0787960756,10,Patrick M.  Lencioni,2002,Jossey-Bass,http://images.amazon.com/images/P/0787960756.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.LZZZZZZZ.jpg,"irvine, california, usa",40.0,N/A
The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,4.6,3207,6,2009,N/A,184864,0787960756,9,Patrick M.  Lencioni,2002,Jossey-Bass,http://images.amazon.com/images/P/0787960756.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.LZZZZZZZ.jpg,"college station, texas, usa",22.0,N/A
The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,4.6,3207,6,2010,N/A,125519,0787960756,10,Patrick M.  Lencioni,2002,Jossey-Bass,http://images.amazon.com/images/P/0787960756.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.LZZZZZZZ.jpg,"irvine, california, usa",40.0,N/A
The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,4.6,3207,6,2010,Business & Economics,184864,0787960756,9,Patrick M.  Lencioni,2002,Jossey-Bass,http://images.amazon.com/images/P/0787960756.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.LZZZZZZZ.jpg,"college station, texas, usa",22.0,269
The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,4.6,3207,6,2011,N/A,125519,0787960756,10,Patrick M.  Lencioni,2002,Jossey-Bass,http://images.amazon.com/images/P/0787960756.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.LZZZZZZZ.jpg,"irvine, california, usa",40.0,N/A
The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,4.6,3207,6,2011,N/A,184864,0787960756,9,Patrick M.  Lencioni,2002,Jossey-Bass,http://images.amazon.com/images/P/0787960756.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.LZZZZZZZ.jpg,"college station, texas, usa",22.0,N/A
The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,4.6,3207,6,2012,Business & Economics,125519,0787960756,10,Patrick M.  Lencioni,2002,Jossey-Bass,http://images.amazon.com/images/P/0787960756.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.LZZZZZZZ.jpg,"irvine, california, usa",40.0,269
The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,4.6,3207,6,2012,N/A,184864,0787960756,9,Patrick M.  Lencioni,2002,Jossey-Bass,http://images.amazon.com/images/P/0787960756.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.LZZZZZZZ.jpg,"college station, texas, usa",22.0,N/A
The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,4.6,3207,6,2013,Business & Economics,125519,0787960756,10,Patrick M.  Lencioni,2002,Jossey-Bass,http://images.amazon.com/images/P/0787960756.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.LZZZZZZZ.jpg,"irvine, california, usa",40.0,269
The Five Dysfunctions of a Team: A Leadership Fable,Patrick Lencioni,4.6,3207,6,2013,Business & Economics,184864,0787960756,9,Patrick M.  Lencioni,2002,Jossey-Bass,http://images.amazon.com/images/P/0787960756.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0787960756.01.LZZZZZZZ.jpg,"college station, texas, usa",22.0,269
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,4.6,803,9,2009,Family & Relationships,219729,1881273628,7,Gary D. Chapman,1996,Northfield Press,http://images.amazon.com/images/P/1881273628.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1881273628.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1881273628.01.LZZZZZZZ.jpg,"palo alto, ,",39.0,187
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,4.6,803,9,2009,N/A,51100,1881273628,8,Gary D. Chapman,1996,Northfield Press,http://images.amazon.com/images/P/1881273628.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1881273628.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1881273628.01.LZZZZZZZ.jpg,"new braunfels, texas, usa",25.0,N/A
The Five Love Languages: How to Express Heartfelt Commitment to Your Mate,Gary Chapman,4.6,803,9,2009,N/A,5956,1881273628,5,Gary D. Chapman,1996,Northfield Press,http://images.amazon.com/images/P/1881273628.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/1881273628.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/1881273628.01.LZZZZZZZ.jpg,"indianapolis, indiana, usa",27.0,N/A
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,N/A,138543,0684801523,8,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"mesquite, texas, usa",21.0,N/A
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,N/A,39396,185326041X,0,F. Scott Fitzgerald,1999,Lb May &amp; Assoc Inc,http://images.amazon.com/images/P/185326041X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/185326041X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/185326041X.01.LZZZZZZZ.jpg,"bonn, nordrhein-westfalen, germany",20.0,N/A
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,N/A,159033,0684801523,0,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"taneytown, maryland, usa",46.0,N/A
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,N/A,194669,0684801523,7,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"savannah, georgia, usa",46.0,N/A
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,N/A,21659,0684801523,0,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"san jose, california, usa",31.0,N/A
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,N/A,37712,0684801523,8,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"cincinnati, ohio, usa",23.0,N/A
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,N/A,200643,0684801523,10,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"austin, texas, usa",21.0,N/A
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,First loves,251613,0684801523,8,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"sonoma, california, usa",34.0,246
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,N/A,271176,0684801523,0,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"louisville, kentucky, usa",39.0,N/A
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,First loves,16795,0684801523,6,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"mechanicsville, maryland, usa",47.0,246
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,N/A,112881,0684801523,6,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"kitchener, ontario, canada",18.0,N/A
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,N/A,120093,0684801523,10,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"merrick, acworth, new york, georgia, usa",59.0,N/A
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,N/A,184299,0684801523,0,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"omaha, nebraska, usa",31.0,N/A
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,N/A,211426,0684801523,10,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"pueblo, colorado, usa",24.0,N/A
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,N/A,225087,0684801523,0,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"toronto, ontario, canada",51.0,N/A
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,First loves,56856,0684801523,0,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"escondido, california, usa",23.0,246
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,First loves,85701,0684801523,0,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"savannah, georgia, usa",37.0,246
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,Fiction,152186,185326041X,8,F. Scott Fitzgerald,1999,Lb May &amp; Assoc Inc,http://images.amazon.com/images/P/185326041X.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/185326041X.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/185326041X.01.LZZZZZZZ.jpg,"windsor, ontario, canada",33.0,148
The Great Gatsby,F. Scott Fitzgerald,4.4,11616,7,2012,N/A,172742,0684801523,0,F. Scott Fitzgerald,1995,Scribner,http://images.amazon.com/images/P/0684801523.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/0684801523.01.LZZZZZZZ.jpg,"astoria, oregon, usa",44.0,N/A
